idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
2356,2018-10-29 16:00:00,2018-10-29 16:15:00,2018-10-29 16:30:00,19,2,38,28,1,0.0,0.0,3.0,3.0,-52.0,-57.0,3.0,3.0,-52.0,-57.0,0.0,0.0,7.0,3.0,-56.0,-78.0,7.0,3.0,-57.0,-78.0,15.0,0.0,7.0,3.0,-63.0,-97.0,7.0,3.0,-63.0,-97.0,-83.0,19.0,-45,-84,0.0
2356,2018-07-05 02:00:00,2018-07-05 02:15:00,2018-07-05 02:30:00,19,2,38,28,1,0.0,0.0,3.0,3.0,-54.0,-61.0,3.0,3.0,-54.0,-61.0,0.0,0.0,3.0,3.0,-53.0,-58.0,3.0,3.0,-54.0,-58.0,105.0,0.0,7.0,3.0,-54.0,-90.0,7.0,3.0,-55.0,-89.0,-83.0,19.0,-45,-84,1.0
2356,2018-07-05 02:15:00,2018-07-05 02:30:00,2018-07-05 02:45:00,19,2,38,28,1,0.0,0.0,3.0,3.0,-53.0,-58.0,3.0,3.0,-54.0,-58.0,105.0,0.0,7.0,3.0,-54.0,-90.0,7.0,3.0,-55.0,-89.0,7.0,0.0,7.0,3.0,-54.0,-88.0,7.0,3.0,-54.0,-87.0,-83.0,19.0,-45,-84,1.0
2356,2018-12-12 15:45:00,2018-12-12 16:00:00,2018-12-12 16:15:00,19,2,38,28,1,0.0,0.0,3.0,3.0,-51.0,-51.0,3.0,3.0,-52.0,-52.0,44.0,14.0,7.0,3.0,-51.0,-97.0,7.0,3.0,-52.0,-98.0,30.0,12.0,7.0,3.0,-50.0,-89.0,7.0,3.0,-51.0,-94.0,-83.0,19.0,-45,-84,0.0
3884,2019-06-12 01:00:00,2019-06-12 01:15:00,2019-06-12 01:30:00,19,2,18,56,1,293.0,30.0,23.0,19.0,-51.0,-63.0,23.0,19.0,-50.0,-61.0,115.0,4.0,23.0,19.0,-50.0,-61.0,23.0,19.0,-49.0,-58.0,112.0,10.0,23.0,19.0,-52.0,-67.0,23.0,19.0,-51.0,-67.0,-82.5,23.0,-52,-84,2.0
3884,2019-06-12 01:30:00,2019-06-12 01:45:00,2019-06-12 02:00:00,19,2,18,56,1,112.0,10.0,23.0,19.0,-52.0,-67.0,23.0,19.0,-51.0,-67.0,190.0,17.0,23.0,19.0,-52.0,-63.0,23.0,19.0,-50.0,-60.0,148.0,16.0,23.0,19.0,-52.0,-63.0,23.0,19.0,-51.0,-62.0,-82.5,23.0,-52,-84,2.0
3884,2019-06-12 01:45:00,2019-06-12 02:00:00,2019-06-12 02:15:00,19,2,18,56,1,190.0,17.0,23.0,19.0,-52.0,-63.0,23.0,19.0,-50.0,-60.0,148.0,16.0,23.0,19.0,-52.0,-63.0,23.0,19.0,-51.0,-62.0,305.0,40.0,23.0,19.0,-51.0,-65.0,23.0,19.0,-49.0,-63.0,-82.5,23.0,-52,-84,2.0
3884,2019-06-12 02:45:00,2019-06-12 03:00:00,2019-06-12 03:15:00,19,2,18,56,1,180.0,40.0,23.0,19.0,-50.0,-62.0,23.0,19.0,-49.0,-61.0,30.0,0.0,23.0,19.0,-50.0,-59.0,23.0,23.0,-49.0,-56.0,72.0,2.0,23.0,19.0,-51.0,-61.0,23.0,19.0,-49.0,-61.0,-82.5,23.0,-52,-84,2.0
3884,2019-06-12 05:30:00,2019-06-12 05:45:00,2019-06-12 06:00:00,19,2,18,56,1,99.0,19.0,23.0,19.0,-49.0,-62.0,23.0,19.0,-48.0,-61.0,98.0,16.0,23.0,19.0,-50.0,-62.0,23.0,19.0,-48.0,-60.0,60.0,15.0,23.0,19.0,-50.0,-63.0,23.0,19.0,-48.0,-61.0,-82.5,23.0,-52,-84,2.0
3884,2019-06-12 10:30:00,2019-06-12 10:45:00,2019-06-12 11:00:00,19,2,18,56,1,1.0,0.0,23.0,19.0,-53.0,-60.0,23.0,23.0,-51.0,-59.0,0.0,0.0,23.0,19.0,-52.0,-61.0,23.0,23.0,-51.0,-57.0,36.0,0.0,23.0,23.0,-58.0,-74.0,23.0,23.0,-56.0,-76.0,-82.5,23.0,-52,-84,2.0
3952,2019-06-05 17:00:00,2019-06-05 17:15:00,2019-06-05 17:30:00,29,2,18,56,1,0.0,0.0,17.0,17.0,-43.0,-44.0,17.0,17.0,-42.0,-42.0,0.0,0.0,17.0,17.0,-43.0,-44.0,17.0,17.0,-42.0,-43.0,49.0,27.0,17.0,17.0,-43.0,-94.0,17.0,17.0,-42.0,-93.0,-81.5,23.0,-41,-83,0.0
3952,2019-06-05 17:15:00,2019-06-05 17:30:00,2019-06-05 17:45:00,29,2,18,56,1,0.0,0.0,17.0,17.0,-43.0,-44.0,17.0,17.0,-42.0,-43.0,49.0,27.0,17.0,17.0,-43.0,-94.0,17.0,17.0,-42.0,-93.0,2.0,0.0,17.0,17.0,-43.0,-94.0,17.0,17.0,-42.0,-93.0,-81.5,23.0,-41,-83,0.0
4080,2019-06-05 16:00:00,2019-06-05 16:15:00,2019-06-05 16:30:00,19,5,13,28,1,0.0,0.0,23.0,23.0,-48.0,-54.0,23.0,23.0,-47.0,-54.0,0.0,0.0,25.0,23.0,-53.0,-76.0,25.0,23.0,-53.0,-77.0,7.0,0.0,25.0,,-64.0,-90.0,25.0,24.0,-64.0,-96.0,-78.5,25.0,-49,-87,0.0
4080,2019-06-05 16:15:00,2019-06-05 16:30:00,2019-06-05 16:45:00,19,5,13,28,1,0.0,0.0,25.0,23.0,-53.0,-76.0,25.0,23.0,-53.0,-77.0,7.0,0.0,25.0,,-64.0,-90.0,25.0,24.0,-64.0,-96.0,48.0,4.0,25.0,23.0,-61.0,-84.0,25.0,23.0,-61.0,-84.0,-78.5,25.0,-49,-87,0.0
4080,2019-06-05 16:30:00,2019-06-05 16:45:00,2019-06-05 17:00:00,19,5,13,28,1,7.0,0.0,25.0,,-64.0,-90.0,25.0,24.0,-64.0,-96.0,48.0,4.0,25.0,23.0,-61.0,-84.0,25.0,23.0,-61.0,-84.0,7.0,0.0,25.0,23.0,-47.0,-93.0,25.0,23.0,-47.0,-93.0,-78.5,25.0,-49,-87,0.0
4312,2019-05-27 08:00:00,2019-05-27 08:15:00,2019-05-27 08:30:00,19,2,18,28,1,0.0,0.0,18.0,18.0,-41.0,-42.0,18.0,18.0,-41.0,-41.0,0.0,0.0,18.0,18.0,-41.0,-42.0,18.0,18.0,-41.0,-41.0,1.0,0.0,22.0,18.0,-37.0,-97.0,22.0,,-36.0,-41.0,-85.0,23.0,-53,-86,5.0
4780,2018-11-30 10:45:00,2018-11-30 11:00:00,2018-11-30 11:15:00,19,3,23,14,1,0.0,0.0,18.0,18.0,-48.0,-49.0,15.0,15.0,-46.0,-46.0,0.0,0.0,18.0,18.0,-49.0,-49.0,15.0,15.0,-46.0,-46.0,1.0,0.0,,,,-1.0,19.0,15.0,-46.0,,-83.5,23.0,-45,-89,5.0
4780,2018-11-30 11:00:00,2018-11-30 11:15:00,2018-11-30 11:30:00,19,3,23,14,1,0.0,0.0,18.0,18.0,-49.0,-49.0,15.0,15.0,-46.0,-46.0,1.0,0.0,,,,-1.0,19.0,15.0,-46.0,,0.0,0.0,22.0,18.0,-43.0,-49.0,19.0,15.0,-40.0,,-83.5,23.0,-45,-89,5.0
5186,2018-07-14 19:45:00,2018-07-14 20:00:00,2018-07-14 20:15:00,19,2,23,28,1,3.0,0.0,23.0,19.0,-59.0,-91.0,21.0,17.0,-56.0,-85.0,0.0,0.0,23.0,19.0,-60.0,-83.0,21.0,17.0,-56.0,-79.0,87.0,22.0,23.0,23.0,-78.0,-96.0,21.0,21.0,-74.0,-90.0,-85.0,23.0,-42,-86,0.0
5186,2018-07-14 20:00:00,2018-07-14 20:15:00,2018-07-14 20:30:00,19,2,23,28,1,0.0,0.0,23.0,19.0,-60.0,-83.0,21.0,17.0,-56.0,-79.0,87.0,22.0,23.0,23.0,-78.0,-96.0,21.0,21.0,-74.0,-90.0,20.0,3.0,23.0,19.0,-65.0,-94.0,21.0,17.0,-62.0,-86.0,-85.0,23.0,-42,-86,0.0
5186,2018-10-29 14:30:00,2018-10-29 14:45:00,2018-10-29 15:00:00,19,2,23,28,1,110.0,15.0,23.0,19.0,-64.0,-91.0,21.0,17.0,-61.0,-86.0,315.0,113.0,23.0,19.0,-65.0,-97.0,21.0,17.0,-61.0,-96.0,147.0,72.0,23.0,19.0,-68.0,-97.0,21.0,18.0,-66.0,-96.0,-85.0,23.0,-42,-86,1.0
5186,2018-10-29 14:45:00,2018-10-29 15:00:00,2018-10-29 15:15:00,19,2,23,28,1,315.0,113.0,23.0,19.0,-65.0,-97.0,21.0,17.0,-61.0,-96.0,147.0,72.0,23.0,19.0,-68.0,-97.0,21.0,18.0,-66.0,-96.0,190.0,85.0,23.0,19.0,-67.0,-97.0,21.0,17.0,-64.0,-94.0,-85.0,23.0,-42,-86,1.0
5186,2018-10-29 17:15:00,2018-10-29 17:30:00,2018-10-29 17:45:00,19,2,23,28,1,454.0,45.0,23.0,19.0,-66.0,-94.0,21.0,17.0,-64.0,-89.0,381.0,100.0,23.0,19.0,-66.0,-96.0,21.0,17.0,-61.0,-92.0,539.0,171.0,23.0,19.0,-67.0,-97.0,21.0,17.0,-62.0,-95.0,-85.0,23.0,-42,-86,1.0
5186,2018-10-29 17:45:00,2018-10-29 18:00:00,2018-10-29 18:15:00,19,2,23,28,1,539.0,171.0,23.0,19.0,-67.0,-97.0,21.0,17.0,-62.0,-95.0,530.0,237.0,23.0,19.0,-67.0,-97.0,21.0,17.0,-61.0,-96.0,188.0,67.0,23.0,19.0,-67.0,-97.0,21.0,17.0,-64.0,-97.0,-85.0,23.0,-42,-86,1.0
5186,2018-10-29 18:00:00,2018-10-29 18:15:00,2018-10-29 18:30:00,19,2,23,28,1,530.0,237.0,23.0,19.0,-67.0,-97.0,21.0,17.0,-61.0,-96.0,188.0,67.0,23.0,19.0,-67.0,-97.0,21.0,17.0,-64.0,-97.0,323.0,112.0,23.0,19.0,-64.0,-97.0,21.0,17.0,-59.0,-96.0,-85.0,23.0,-42,-86,1.0
6292,2019-06-06 15:45:00,2019-06-06 16:00:00,2019-06-06 16:15:00,19,7,23,28,1,7.0,2.0,18.0,17.0,-40.0,-41.0,18.0,17.0,-39.0,-41.0,1.0,0.0,18.0,17.0,-39.0,-47.0,17.0,17.0,-40.0,-48.0,56.0,9.0,19.0,17.0,-46.0,-92.0,19.0,17.0,-48.0,-96.0,-72.5,19.0,-35,-86,0.0
6292,2019-06-06 16:00:00,2019-06-06 16:15:00,2019-06-06 16:30:00,19,7,23,28,1,1.0,0.0,18.0,17.0,-39.0,-47.0,17.0,17.0,-40.0,-48.0,56.0,9.0,19.0,17.0,-46.0,-92.0,19.0,17.0,-48.0,-96.0,38.0,2.0,19.0,17.0,-39.0,-78.0,19.0,17.0,-41.0,-83.0,-72.5,19.0,-35,-86,0.0
6292,2019-06-06 15:45:00,2019-06-06 16:00:00,2019-06-06 16:15:00,19,7,23,28,1,6.0,0.0,18.0,17.0,-40.0,-41.0,17.0,17.0,-39.0,-40.0,1.0,0.0,18.0,17.0,-40.0,-47.0,17.0,17.0,-39.0,-47.0,92.0,13.0,19.0,17.0,-46.0,-82.0,19.0,17.0,-46.0,-86.0,-72.5,19.0,-35,-86,0.0
6292,2019-06-06 16:00:00,2019-06-06 16:15:00,2019-06-06 16:30:00,19,7,23,28,1,1.0,0.0,18.0,17.0,-40.0,-47.0,17.0,17.0,-39.0,-47.0,92.0,13.0,19.0,17.0,-46.0,-82.0,19.0,17.0,-46.0,-86.0,37.0,0.0,19.0,17.0,-40.0,-71.0,19.0,17.0,-41.0,-75.0,-72.5,19.0,-35,-86,0.0
6589,2019-06-06 15:15:00,2019-06-06 15:30:00,2019-06-06 15:45:00,19,7,38,56,1,0.0,0.0,14.0,14.0,-37.0,-39.0,13.0,13.0,-35.0,-36.0,0.0,0.0,14.0,14.0,-37.0,-58.0,15.0,13.0,-35.0,-56.0,4.0,0.0,16.0,14.0,-36.0,-73.0,15.0,13.0,-35.0,-72.0,-69.0,15.0,-35,-82,3.0
6897,2018-10-29 20:15:00,2018-10-29 20:30:00,2018-10-29 20:45:00,19,5,42,28,1,0.0,0.0,12.0,12.0,-49.0,-50.0,2.0,2.0,-40.0,-41.0,0.0,0.0,13.0,12.0,-49.0,-68.0,5.0,2.0,-41.0,-62.0,11.0,1.0,15.0,12.0,-51.0,-87.0,5.0,2.0,-43.0,-80.0,-75.0,15.0,-37,-83,1.0
7711,2018-07-05 16:15:00,2018-07-05 16:30:00,2018-07-05 16:45:00,19,5,18,28,1,0.0,0.0,15.0,15.0,-45.0,-54.0,17.0,17.0,-46.0,-56.0,0.0,0.0,17.0,15.0,-53.0,-71.0,19.0,17.0,-55.0,-77.0,36.0,1.0,17.0,16.0,-63.0,-87.0,19.0,17.0,-67.0,-94.0,-78.0,21.0,-41,-86,0.0
7711,2018-07-05 16:30:00,2018-07-05 16:45:00,2018-07-05 17:00:00,19,5,18,28,1,0.0,0.0,17.0,15.0,-53.0,-71.0,19.0,17.0,-55.0,-77.0,36.0,1.0,17.0,16.0,-63.0,-87.0,19.0,17.0,-67.0,-94.0,48.0,12.0,17.0,15.0,-62.0,-84.0,19.0,17.0,-65.0,-89.0,-78.0,21.0,-41,-86,0.0
8325,2019-04-04 16:00:00,2019-04-04 16:15:00,2019-04-04 16:30:00,19,2,38,56,1,0.0,0.0,13.0,13.0,-70.0,-74.0,13.0,13.0,-68.0,-72.0,1.0,0.0,13.0,13.0,-72.0,-84.0,13.0,13.0,-70.0,-81.0,202.0,7.0,13.0,13.0,-81.0,-93.0,13.0,13.0,-78.0,-89.0,-80.5,19.0,-42,-82,1.0
8325,2019-04-04 16:15:00,2019-04-04 16:30:00,2019-04-04 16:45:00,19,2,38,56,1,1.0,0.0,13.0,13.0,-72.0,-84.0,13.0,13.0,-70.0,-81.0,202.0,7.0,13.0,13.0,-81.0,-93.0,13.0,13.0,-78.0,-89.0,155.0,9.0,13.0,13.0,-81.0,-93.0,13.0,13.0,-82.0,-92.0,-80.5,19.0,-42,-82,1.0
8673,2019-06-20 23:15:00,2019-06-20 23:30:00,2019-06-20 23:45:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-45.0,-50.0,22.0,22.0,-45.0,-49.0,0.0,0.0,22.0,22.0,-47.0,-62.0,22.0,22.0,-47.0,-60.0,22.0,4.0,22.0,22.0,-59.0,-95.0,22.0,22.0,-55.0,-83.0,-66.5,23.0,-39,-85,0.0
10254,2018-11-17 07:45:00,2018-11-17 08:00:00,2018-11-17 08:15:00,19,8,18,56,0,0.0,0.0,17.0,17.0,-34.0,-35.0,17.0,17.0,-35.0,-35.0,0.0,0.0,17.0,17.0,-34.0,-35.0,17.0,17.0,-34.0,-36.0,0.0,0.0,17.0,17.0,-34.0,-94.0,17.0,-10.0,-35.0,-35.0,-68.0,19.0,-34,-84,5.0
13016,2019-06-05 15:15:00,2019-06-05 15:30:00,2019-06-05 15:45:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-36.0,-40.0,22.0,22.0,-37.0,-40.0,0.0,0.0,22.0,22.0,-37.0,-38.0,22.0,22.0,-38.0,-39.0,1.0,0.0,,,,,22.0,22.0,-38.0,-96.0,-66.5,23.0,-37,-85,5.0
13016,2019-06-05 15:15:00,2019-06-05 15:30:00,2019-06-05 15:45:00,19,9,11,40,0,0.0,0.0,22.0,22.0,-37.0,-41.0,22.0,22.0,-37.0,-41.0,0.0,0.0,22.0,22.0,-38.0,-40.0,22.0,22.0,-39.0,-39.0,1.0,0.0,,,,,22.0,22.0,-37.0,-96.0,-66.5,23.0,-37,-85,5.0
13016,2019-06-07 20:00:00,2019-06-07 20:15:00,2019-06-07 20:30:00,19,9,11,40,0,2.0,2.0,22.0,22.0,-36.0,-64.0,22.0,22.0,-36.0,-66.0,34.0,27.0,22.0,22.0,-40.0,-77.0,22.0,22.0,-39.0,-77.0,10.0,6.0,22.0,22.0,-29.0,-71.0,22.0,22.0,-29.0,-80.0,-66.5,23.0,-37,-85,3.0
13714,2019-04-04 21:15:00,2019-04-04 21:30:00,2019-04-04 21:45:00,19,9,18,56,0,0.0,0.0,15.0,15.0,-40.0,-45.0,15.0,15.0,-40.0,-45.0,0.0,0.0,15.0,15.0,-40.0,-44.0,15.0,15.0,-40.0,-45.0,14.0,0.0,15.0,15.0,-40.0,-62.0,15.0,15.0,-40.0,-63.0,-64.5,18.0,-39,-84,3.0
14220,2018-10-22 04:30:00,2018-10-22 04:45:00,2018-10-22 05:00:00,19,9,11,40,0,0.0,0.0,21.0,21.0,-42.0,-43.0,21.0,21.0,-41.0,-42.0,75.0,17.0,22.0,21.0,-43.0,-81.0,22.0,21.0,-42.0,-84.0,4.0,0.0,22.0,22.0,-42.0,-86.0,22.0,22.0,-42.0,-90.0,-66.5,23.0,-39,-85,3.0
14220,2018-10-22 10:45:00,2018-10-22 11:00:00,2018-10-22 11:15:00,19,9,11,40,0,0.0,0.0,21.0,21.0,-41.0,-42.0,21.0,21.0,-40.0,-42.0,0.0,0.0,21.0,21.0,-41.0,-42.0,21.0,21.0,-41.0,-42.0,2.0,0.0,21.0,21.0,-41.0,-96.0,22.0,21.0,-41.0,-42.0,-66.5,23.0,-39,-85,5.0
15924,2018-11-26 20:00:00,2018-11-26 20:15:00,2018-11-26 20:30:00,19,5,23,28,1,0.0,0.0,18.0,18.0,-45.0,-45.0,18.0,18.0,-45.0,-46.0,0.0,0.0,18.0,18.0,-45.0,-46.0,18.0,18.0,-46.0,-46.0,4.0,0.0,20.0,18.0,-42.0,-97.0,20.0,-99.0,-24.0,-46.0,-78.0,21.0,-53,-86,5.0
15924,2019-05-29 03:30:00,2019-05-29 03:45:00,2019-05-29 04:00:00,19,5,23,28,1,0.0,0.0,18.0,18.0,-43.0,-43.0,20.0,20.0,-46.0,-46.0,0.0,0.0,18.0,18.0,-43.0,-44.0,20.0,20.0,-46.0,-47.0,8.0,6.0,20.0,18.0,-44.0,-97.0,20.0,,,-47.0,-78.0,21.0,-53,-86,5.0
18951,2018-10-21 19:45:00,2018-10-21 20:00:00,2018-10-21 20:15:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-45.0,-45.0,18.0,18.0,-45.0,-45.0,0.0,0.0,18.0,18.0,-45.0,-48.0,18.0,18.0,-45.0,-48.0,5.0,0.0,18.0,18.0,-47.0,-94.0,18.0,18.0,-47.0,-94.0,-64.5,18.0,-45,-84,3.0
18951,2018-10-21 20:00:00,2018-10-21 20:15:00,2018-10-21 20:30:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-45.0,-48.0,18.0,18.0,-45.0,-48.0,5.0,0.0,18.0,18.0,-47.0,-94.0,18.0,18.0,-47.0,-94.0,21.0,0.0,18.0,18.0,-62.0,-90.0,18.0,18.0,-63.0,-94.0,-64.5,18.0,-45,-84,3.0
18951,2018-10-29 03:45:00,2018-10-29 04:00:00,2018-10-29 04:15:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-45.0,18.0,18.0,-44.0,-45.0,0.0,0.0,18.0,18.0,-45.0,-49.0,18.0,18.0,-45.0,-49.0,5.0,0.0,18.0,18.0,-45.0,-68.0,18.0,18.0,-45.0,-70.0,-64.5,18.0,-45,-84,3.0
18951,2018-10-29 13:15:00,2018-10-29 13:30:00,2018-10-29 13:45:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-47.0,18.0,18.0,-45.0,-47.0,0.0,0.0,18.0,18.0,-44.0,-46.0,18.0,18.0,-45.0,-47.0,0.0,0.0,18.0,18.0,-44.0,-92.0,18.0,18.0,-44.0,-94.0,-64.5,18.0,-45,-84,0.0
18951,2018-10-29 13:30:00,2018-10-29 13:45:00,2018-10-29 14:00:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-46.0,18.0,18.0,-45.0,-47.0,0.0,0.0,18.0,18.0,-44.0,-92.0,18.0,18.0,-44.0,-94.0,0.0,0.0,18.0,18.0,-44.0,-83.0,18.0,18.0,-44.0,-88.0,-64.5,18.0,-45,-84,0.0
18951,2018-10-29 13:45:00,2018-10-29 14:00:00,2018-10-29 14:15:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-92.0,18.0,18.0,-44.0,-94.0,0.0,0.0,18.0,18.0,-44.0,-83.0,18.0,18.0,-44.0,-88.0,8.0,0.0,18.0,18.0,-44.0,-91.0,18.0,18.0,-44.0,-94.0,-64.5,18.0,-45,-84,0.0
18951,2018-10-29 15:15:00,2018-10-29 15:30:00,2018-10-29 15:45:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-46.0,18.0,18.0,-44.0,-46.0,0.0,0.0,18.0,18.0,-45.0,-55.0,18.0,18.0,-46.0,-57.0,8.0,0.0,18.0,18.0,-50.0,-75.0,18.0,18.0,-50.0,-80.0,-64.5,18.0,-45,-84,3.0
18951,2018-07-23 07:15:00,2018-07-23 07:30:00,2018-07-23 07:45:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-45.0,-46.0,18.0,18.0,-45.0,-46.0,0.0,0.0,18.0,18.0,-44.0,-47.0,18.0,18.0,-44.0,-46.0,21.0,0.0,18.0,18.0,-45.0,-69.0,18.0,18.0,-45.0,-71.0,-64.5,18.0,-45,-84,3.0
18951,2018-07-23 07:30:00,2018-07-23 07:45:00,2018-07-23 08:00:00,19,9,18,56,0,0.0,0.0,18.0,18.0,-44.0,-47.0,18.0,18.0,-44.0,-46.0,21.0,0.0,18.0,18.0,-45.0,-69.0,18.0,18.0,-45.0,-71.0,23.0,8.0,18.0,18.0,-46.0,-89.0,18.0,18.0,-46.0,-94.0,-64.5,18.0,-45,-84,3.0
18951,2018-07-23 07:45:00,2018-07-23 08:00:00,2018-07-23 08:15:00,19,9,18,56,0,21.0,0.0,18.0,18.0,-45.0,-69.0,18.0,18.0,-45.0,-71.0,23.0,8.0,18.0,18.0,-46.0,-89.0,18.0,18.0,-46.0,-94.0,0.0,0.0,18.0,18.0,-76.0,-94.0,18.0,18.0,-79.0,-94.0,-64.5,18.0,-45,-84,3.0
18951,2018-07-23 08:00:00,2018-07-23 08:15:00,2018-07-23 08:30:00,19,9,18,56,0,23.0,8.0,18.0,18.0,-46.0,-89.0,18.0,18.0,-46.0,-94.0,0.0,0.0,18.0,18.0,-76.0,-94.0,18.0,18.0,-79.0,-94.0,24.0,0.0,18.0,18.0,-51.0,-76.0,18.0,18.0,-51.0,-79.0,-64.5,18.0,-45,-84,3.0
